scorer,Unnamed: 1,Unnamed: 2,SchroederLab,SchroederLab.1,SchroederLab.2,SchroederLab.3,SchroederLab.4,SchroederLab.5,SchroederLab.6,SchroederLab.7,SchroederLab.8,SchroederLab.9,SchroederLab.10,SchroederLab.11,SchroederLab.12,SchroederLab.13,SchroederLab.14,SchroederLab.15,SchroederLab.16,SchroederLab.17
labeled-data,FG0032023-03-136,FG0032023-03-136_img48187.png,508.19229740227536,272.5143555467383,360.07785030374544,213.13025955639867,364.56453722531825,208.48923266561056,369.94399617967497,213.14971163555205,364.9476415660591,218.19841257261942,349.86575943559023,215.5409783417275,364.3055293964526,203.79286049889055,382.56854248046875,213.8329906937034,365.7853482879898,223.33295663986854
labeled-data,FG0032023-03-136,FG0032023-03-136_img48420.png,502.842041015625,278.9429931640625,359.87351584575157,212.92975340779958,363.9967614334421,208.5347653686564,369.32906494927397,213.05222894190996,364.63499106916663,217.61144745450855,347.9982293326293,217.69699269419723,364.32169521976414,202.63217350216692,383.6069030761719,213.9568634033203,365.1858114566152,225.47110489180957
labeled-data,FG0032023-03-136,FG0032023-03-136_img48653.png,509.67841174246547,275.22363983258754,360.9244513071981,213.36618093959228,364.23259318917377,208.99012808314694,368.7884433049663,212.95900015345944,364.70949138253314,216.82534053083128,348.04884100854923,216.65392310662156,364.0541501314892,202.5677441290507,383.1043563323103,212.86504242606003,364.8180691203247,222.87174415747046
labeled-data,FG0032023-03-136,FG0032023-03-136_img48696.png,509.45036803353116,280.05958115233034,360.13509747558214,213.46789166564122,364.43349517352624,208.6562595592859,369.22920440228427,213.19768638044997,364.51590682766755,217.91648772760078,348.07558793837546,215.73219126576367,364.4723469715786,201.79307145888325,382.7856798284711,213.13791876988338,364.75084785521267,221.67662247066175
labeled-data,FG0032023-03-136,FG0032023-03-136_img48738.png,508.482788259742,277.428458118949,360.46186876615167,213.98513147445973,364.40969860219775,209.41432016650026,368.9289959955161,213.6263906992891,364.62520275770754,217.82685845705961,349.0549624460175,216.8579991898374,364.3355561741806,204.44926056763418,382.58687049906547,213.6447929202815,364.77581613817995,222.15151471457253
labeled-data,FG0032023-03-136,FG0032023-03-136_img48790.png,490.74350094745887,297.4156426670503,360.44544043777165,215.1151031689624,364.03101994354046,211.71821770148884,368.4612171461093,215.02209149776237,364.3400714572124,219.0100452711093,348.2588352648757,218.30631186152186,363.79456509281096,207.47387313829915,382.4372731723406,214.46318552989837,364.54639389902695,223.34580018099876
labeled-data,FG0032023-03-136,FG0032023-03-136_img48791.png,503.67578558887885,289.10170616775565,360.227194002017,214.8278760406547,364.09849095523725,210.8165589740781,368.4466854881654,214.82745365713726,364.3072116842758,218.85548615399074,349.2547446462766,218.5769679873657,364.17521214664345,206.35853516261815,382.14824132941936,215.21592488187085,364.00497912191446,222.9589396235178
labeled-data,FG0032023-03-136,FG0032023-03-136_img48842.png,511.6019386907004,268.61145135189133,360.5526057101228,213.16229976406214,364.619087116935,209.04540746146336,369.167756283532,213.123399272872,364.8716223045389,217.19691692091675,345.04742431640625,215.08250427246094,364.8899196197649,203.07933862714847,382.45627886859916,211.96993165150758,364.47630492481136,220.80331099491585
labeled-data,FG0032023-03-136,FG0032023-03-136_img48970.png,498.06500244140625,256.5763244628906,361.4659303679168,213.1550590228475,365.93985989751604,208.81968602907625,371.01180264205504,213.29177028713892,366.1555109606275,217.65166523695882,348.04917418276165,219.13676798116794,365.7206769978764,202.5389813116679,383.8896789550781,213.8995361328125,365.3580331622163,226.47295717923387
labeled-data,FG0032023-03-136,FG0032023-03-136_img49323.png,505.60118331300043,278.8788322387817,360.09732441867925,214.2714627549886,364.4320519714456,209.95904979553526,369.68837840421605,214.31810131986035,364.54780222168773,219.11872361145728,347.56267900282853,218.7112834138545,364.1254399977918,205.7491951605509,381.8835085571249,214.21683616333615,364.591805645758,224.06552270202735
labeled-data,FG0032023-03-136,FG0032023-03-136_img51171.png,497.7547607421875,260.23919677734375,360.19874447316795,211.5951357403791,364.1965472075429,207.584965474467,368.5317246795118,211.60531540629944,364.160185258724,215.77709503799525,349.23338173912487,217.7654486602256,363.732242224332,202.47629993359953,383.5433349609375,215.28985955573918,363.5656313626514,224.65196055287308
labeled-data,FG0032023-03-136,FG0032023-03-136_img52271.png,502.4585266113281,260.90850830078125,363.08482257130015,211.96161447912738,366.4916316585687,208.52066949598105,370.1722484262647,211.72388254553363,366.67741683808316,215.2063424471716,350.30674095864345,218.28350326248727,366.51518006377665,203.19256592872574,384.38446044921875,213.2130584716797,366.5931546695946,225.14857734824855
labeled-data,FG0032023-03-136,FG0032023-03-136_img53922.png,500.25421142578125,264.0879821777344,360.3311603931625,213.5553447168677,366.40994522178755,208.26954058890385,373.04226438061863,213.61189818635074,366.7124982092897,219.38004206004783,346.45429409671726,220.3931571672378,366.0330439153222,201.78264466765958,383.8406982421875,214.2404327392578,365.96702465097496,227.49280434973716
labeled-data,FG0032023-03-136,FG0032023-03-136_img55573.png,499.7084045410156,258.1979064941406,360.2774828185264,213.76312956502028,365.10071044215886,208.93904328289696,370.4496940781506,213.71495257806853,365.2893883164599,218.48440697707034,345.42864990234375,218.42886352539062,364.9047835727568,201.65576610920454,383.46728515625,214.2056884765625,364.45346162901313,227.11866760253906
labeled-data,FG0032023-03-136,FG0032023-03-136_img57774.png,496.31793212890625,263.0945739746094,358.75884486248606,213.44752880347423,364.3536144975119,207.42801192173891,371.2150795898185,213.54564937511873,364.70956943956656,219.07100037479987,345.50115966796875,218.89561462402344,364.0986542299313,201.57369505678508,383.90891684087904,216.11190229386256,363.78865764777845,227.53433227539062
labeled-data,FG0032023-03-136,FG0032023-03-136_img59424.png,501.8599548339844,262.1466979980469,360.9420892272499,214.47775647790488,365.1443267454749,210.19955502164882,369.74528445133376,214.5469254725474,365.17768636863053,218.33011235469203,347.22827242002876,219.49030987719868,364.70688211691015,201.60364712406098,383.83843994140625,214.62953186035156,365.0242098682016,227.00252871243703
labeled-data,FG0032023-03-136,FG0032023-03-136_img63276.png,501.48046875,263.42523193359375,360.27933539509536,213.98851980835997,365.37148933827336,208.9009741812419,371.30016527981593,213.48467495339887,365.915562452995,218.60895260428717,346.6905881448251,219.73148622636745,365.56323376445465,200.60954871611415,383.31988525390625,214.67417907714844,366.18601528577403,227.69508829466307
labeled-data,FG0032023-03-136,FG0032023-03-136_img65477.png,501.2945556640625,264.8177490234375,358.0597311373841,214.04263049096198,364.8110367090681,206.9049266038483,372.77721127944767,213.94963114171222,364.7539732940913,220.1653814380595,346.16378851308673,220.4059961343755,364.71080577345066,200.0589501652001,383.6662292480469,214.23382568359375,364.6143099334471,229.08788609814516
labeled-data,FG0032023-03-136,FG0032023-03-136_img67678.png,501.0401916503906,264.03717041015625,358.39234904306915,212.7960968017578,364.84043518532803,206.26932483277415,371.70422660092345,212.68157557449098,364.75961658548505,219.33338526687376,344.9263916015625,219.23704528808594,364.0926606252098,199.04759801025796,383.4060363769531,214.2127227783203,364.3182282509778,228.11692810058594
labeled-data,FG0032023-03-136,FG0032023-03-136_img68228.png,500.2370910644531,256.3006286621094,360.51244676028296,212.7314670796073,366.1566300868398,206.76112145143057,372.95470701520617,212.3595035786307,366.3551853413261,218.53692623317468,344.188720703125,218.26104736328125,366.1846608179925,198.86584842655756,385.14524396513735,215.6554717290446,365.41170389601353,228.12281144848924
labeled-data,FG0032023-03-136,FG0032023-03-136_img70429.png,499.1207580566406,262.3498229980469,358.49770491399164,212.93617248535156,365.03011994186807,207.12440004472683,371.8980010141958,213.03716380686234,364.8749143167001,219.1846673990239,345.01348876953125,219.37867736816406,365.2164216103528,200.6784931232432,383.4856872558594,214.10272216796875,364.1118579914072,228.23157777910183
labeled-data,FG0032023-03-147,FG0032023-03-147_img01461.png,542.4652709960938,144.86402893066406,403.1196779418481,100.99434987788325,408.854882973868,95.2634431084269,415.3086183254305,100.36351024709877,409.5016420070711,106.59888929847165,389.365478515625,106.76494598388672,408.52672834049633,89.6690411108036,426.2615051269531,102.01202392578125,409.16931175396314,118.83353470177397
labeled-data,FG0032023-03-147,FG0032023-03-147_img02192.png,542.691162109375,147.14395141601562,402.58714583610873,101.58943733092048,408.5385659740725,95.2507893346925,415.3515022954472,101.13751715997343,408.7668343572477,106.63690185546875,390.4461364746094,107.79367065429688,407.3908831688481,85.87706818120093,428.19110107421875,101.9371337890625,408.07073974609375,116.7505111694336
labeled-data,FG0032023-03-147,FG0032023-03-147_img02739.png,540.6837158203125,149.92352294921875,401.67103423022905,102.26293033572446,407.07134999370044,96.44255860470169,413.81662759491456,100.90355863212386,407.4303185753785,108.13067033309159,388.96221923828125,106.66643524169922,406.81753029559786,89.51548319227663,425.733642578125,101.73927307128906,407.15464294600986,118.42140832683931
labeled-data,FG0032023-03-147,FG0032023-03-147_img03470.png,550.0427856445312,150.35682678222656,406.066306956185,102.23770825013968,413.2640313102667,95.52934871651041,420.319023986048,102.13629416002836,413.37643441091484,108.62887317712455,389.6973876953125,107.21521759033203,413.1566636530343,90.34149767071823,430.41499341324726,107.11847463526844,412.6593928233915,117.6757306807076
labeled-data,FG0032023-03-147,FG0032023-03-147_img05114.png,547.29345703125,149.62098693847656,404.5463095291822,101.3779283015167,410.34912334442237,95.43157840000481,416.67273333061155,101.20011406305456,410.49728954426746,107.28641226362834,390.32562255859375,108.44100952148438,410.1011872274271,89.70258822308489,429.7618805494128,105.34458714793706,410.2604422952895,118.40674507952484
labeled-data,FG0032023-03-147,FG0032023-03-147_img05479.png,546.99853515625,145.68865966796875,404.37802026650485,101.3918936980472,410.1028535993661,95.1882121453951,417.46438879446083,101.18728109716317,410.83333193521645,107.82588668526294,388.8270263671875,108.23165130615234,410.0484967374105,89.57389166818038,427.3772277832031,103.74768829345703,409.48785400390625,118.20108032226562
labeled-data,FG0032023-03-147,FG0032023-03-147_img05661.png,545.6976318359375,150.10455322265625,403.57811261748486,101.38878039363922,409.4613994657284,95.02008310167878,416.6725156491186,101.1837978940895,409.6136661868692,107.22319686004205,388.915283203125,106.81466674804688,409.50653986041385,89.46426245454961,426.19549560546875,102.53902435302734,409.47358742899087,116.84090902876505
labeled-data,FG0032023-03-147,FG0032023-03-147_img06575.png,546.5197143554688,149.09121704101562,403.66900090140166,101.61782836914062,409.9651838155479,94.96198254105002,417.03767665642897,101.03512582309548,409.7046233963697,107.12192484536442,390.4558410644531,107.3475570678711,409.7068804836761,90.08242863864967,428.148681640625,103.17744445800781,410.2906805511828,118.35327330016696
labeled-data,FG0032023-03-147,FG0032023-03-147_img08584.png,546.6084594726562,149.47149658203125,403.2155037808315,101.86583172665628,409.17910770191185,95.11469836092692,415.6993498372052,101.47420188682227,409.4376646017855,107.28139600767109,390.3317565917969,107.37781524658203,409.1218633587224,90.06438226780196,429.4953075311958,105.61694383959227,409.12117699838416,118.75610744579424
labeled-data,FG0032023-03-147,FG0032023-03-147_img09314.png,548.4632568359375,151.83616638183594,404.6034273313322,101.65913523792501,410.1553070768793,95.42948912508182,416.96216973477095,101.45416975883404,410.3407354984863,107.4027969171757,389.1728515625,107.22673034667969,409.9064100074985,90.6430684648377,429.20891588555753,105.58322395200601,410.28734520264607,117.452051211827
labeled-data,FG0032023-03-147,FG0032023-03-147_img09497.png,547.759033203125,146.05209350585938,407.17348977845165,101.71066622210752,412.9698997035798,95.63199536667548,419.64681007157293,102.18280528361053,413.4077773035308,107.57354277855245,391.3606262207031,106.55003356933594,412.58431919686586,91.17667255915998,429.3795912113575,104.59559491339913,413.3844272124763,116.03046342381568
labeled-data,FG0032023-03-147,FG0032023-03-147_img10592.png,546.9228515625,148.89456176757812,408.31164297453984,100.59513009750093,412.2123415613818,96.59850574018718,416.62271422048946,100.44483504565986,412.36518663548134,104.71636215817824,391.26507568359375,106.070556640625,412.37136648281415,91.4075954525549,428.675537109375,102.57157135009766,411.9131862397844,115.8002005931064
labeled-data,FG0032023-03-147,FG0032023-03-147_img11140.png,544.2454223632812,148.5867919921875,404.37060198018145,101.41002066327421,409.7410589880327,95.84531163140389,415.9449935838665,100.49001595314422,409.9539962694134,106.65896889503875,388.93408203125,106.69332122802734,409.9245029532179,90.55204997274154,426.1774597167969,102.69374084472656,409.9085113376548,118.6004564440809
labeled-data,FG0032023-03-147,FG0032023-03-147_img11506.png,544.8076171875,145.4412841796875,403.75250334019205,101.36416715383103,409.79981188155364,94.92944272760508,416.6737544333324,100.5595156008246,410.1022620125001,106.7059951828994,389.48529052734375,106.5577621459961,409.5687089599797,89.43368863419357,426.27294921875,102.19486236572266,410.27236713758344,118.25858737461752
labeled-data,FG0032023-03-147,FG0032023-03-147_img12053.png,546.4224853515625,149.15550231933594,403.2883971486632,101.31831418356046,409.16786113818125,95.27573970041065,415.87647746249877,101.42949216864055,409.60108965177244,107.51348975885703,390.03778076171875,109.3327407836914,409.1612025092109,90.0038541320159,428.0809631347656,103.43939971923828,409.94038768524695,118.04178991033041
labeled-data,FG0032023-03-147,FG0032023-03-147_img12601.png,545.3673095703125,145.34762573242188,403.8572816584442,101.79746528034973,408.48321533203125,96.74168476949099,413.7290841131071,101.28284548644328,408.5811462402344,106.05313873291016,389.4561462402344,107.87107849121094,408.61740894887043,90.83839055068812,429.0933274253632,102.97844125602417,408.8094177246094,117.56229400634766
